City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
346,Roald,NO,62.5833,6.1333,53.1,71,0,5.75,clear sky
347,Marsh Harbour,BS,26.5412,-77.0636,81.07,69,35,13.65,scattered clouds
348,Urucara,BR,-2.5364,-57.76,90.5,47,98,3.02,overcast clouds
349,Sobolevo,RU,54.4299,31.8996,39.56,82,66,3.96,broken clouds
350,Kununurra,AU,-15.7667,128.7333,73.38,83,71,3.44,broken clouds
351,Burnie,AU,-41.0667,145.9167,53.92,70,100,16.96,light rain
352,Port-Cartier,CA,50.0334,-66.8654,55.62,77,91,4.41,overcast clouds
353,Horasan,TR,40.0458,42.1728,52.43,73,76,4.09,broken clouds
354,Ust-Omchug,RU,61.15,149.6333,23.2,57,100,3.8,overcast clouds
355,Goksun,TR,38.021,36.4973,61.75,46,74,4.47,broken clouds
356,Xuddur,SO,4.1213,43.8894,75.76,66,42,17.02,scattered clouds
357,Scarborough,GB,54.2797,-0.4044,49.51,79,5,1.99,clear sky
358,Kaeo,NZ,-35.1,173.7833,61.32,74,38,8.1,scattered clouds
359,Gairatganj,IN,23.4202,78.2385,74.75,87,74,4.07,light rain
360,Kokoda,PG,-8.8785,147.7407,76.03,95,95,0.13,light rain
361,Lyngseidet,NO,69.5763,20.2189,42.48,85,61,10.36,broken clouds
362,Caravelas,BR,-17.7125,-39.2481,74.07,82,0,8.93,clear sky
363,Joshimath,IN,30.5667,79.5667,66.11,80,32,2.21,scattered clouds
364,Susehri,TR,40.1644,38.0867,50.72,81,97,3.38,overcast clouds
365,Aasiaat,GL,68.7098,-52.8699,27.03,68,100,2.37,overcast clouds
366,Torres,BR,-29.3353,-49.7269,65.82,91,88,10.4,overcast clouds
367,Nizhneangarsk,RU,55.7833,109.55,30.7,70,14,5.32,few clouds
368,Sindou,BF,10.6667,-5.1667,78.76,65,10,2.89,clear sky
369,Florianopolis,BR,-27.6146,-48.5012,70.43,81,75,5.99,broken clouds
370,Mackay,AU,-21.15,149.2,72.68,72,72,10.51,broken clouds
371,Ca Mau,VN,9.1769,105.15,76.89,92,100,2.66,overcast clouds
372,Lashio,MM,22.9333,97.75,66.27,99,41,0.94,scattered clouds
373,Melilla,ES,35.2937,-2.9383,70.18,83,40,5.75,scattered clouds
374,Madison,US,34.7334,-86.5667,87.44,58,1,5.01,clear sky
375,Mitu,CO,1.1983,-70.1733,77.41,81,100,2.33,heavy intensity rain
376,Chabahar,IR,25.2919,60.643,85.06,67,44,2.91,scattered clouds
377,Aberdeen,GB,57.1437,-2.0981,50.83,88,7,3.44,clear sky
378,Woodward,US,36.4337,-99.3904,90.97,36,40,11.5,scattered clouds
379,Geraldton,AU,-28.7667,114.6,57.61,94,75,11.5,broken clouds
380,Adwa,ET,14.1646,38.8955,62.89,72,99,5.97,overcast clouds
381,Verkh-Usugli,RU,52.7,115.1667,29.91,76,100,3.67,overcast clouds
382,Somerville,US,42.3876,-71.0995,64.51,57,75,5.01,broken clouds
383,Santiago,CL,-33.4569,-70.6483,68.29,28,90,9.22,overcast clouds
384,Altay,CN,47.8667,88.1167,50.83,63,100,2.55,overcast clouds
385,Canton,CN,23.1167,113.25,82.94,77,3,3.47,clear sky
386,Bloemfontein,ZA,-29.1211,26.214,60.28,77,71,10.36,light rain
387,Keuruu,FI,62.2667,24.7,46.58,85,100,4.9,overcast clouds
388,Bilibino,RU,68.0546,166.4372,4.66,96,100,2.08,overcast clouds
389,Makinsk,KZ,52.6292,70.4169,31.53,86,95,6.06,overcast clouds
390,Komsomolskiy,UZ,40.4272,71.7189,62.02,33,0,2.28,clear sky
391,Atlantic City,US,39.3643,-74.4229,71.38,41,20,13.8,few clouds
392,Zhezkazgan,KZ,47.8043,67.7144,45.63,62,100,12.91,overcast clouds
393,Bedford,GB,52.1346,-0.4663,50.18,80,31,10.13,scattered clouds
394,Camapua,BR,-19.5314,-54.0439,90.28,29,100,4.23,overcast clouds
395,Mount Pleasant,US,32.7941,-79.8626,89.19,61,1,1.01,clear sky
396,Mogadishu,SO,2.0371,45.3438,79.07,81,10,12.08,clear sky
397,Narsaq,GL,60.9167,-46.05,35.82,47,8,2.98,clear sky
398,Rakai,UG,-0.72,31.4839,64.33,81,66,3.91,broken clouds
399,Storsteinnes,NO,69.2408,19.2344,42.39,86,79,5.03,broken clouds
400,Yerbogachen,RU,61.2767,108.0108,22.5,93,20,0.78,few clouds
401,Baruun-Urt,MN,46.6806,113.2792,31.62,78,8,9.78,clear sky
402,Porbandar,IN,21.6422,69.6093,79.12,93,100,19.01,overcast clouds
403,Doha,QA,25.2867,51.5333,87.78,72,0,2.3,clear sky
404,Bonthe,SL,7.5264,-12.505,78.89,81,97,8.34,overcast clouds
405,Medeiros Neto,BR,-17.3739,-40.2206,77.68,58,0,15.93,clear sky
406,Puerto Baquerizo Moreno,EC,-0.9,-89.6,70.39,87,61,11.43,broken clouds
407,Aconibe,GQ,1.2968,10.9369,68.11,98,100,1.43,light rain
408,Krasnaya Gora,RU,52.9995,31.6023,42.71,81,30,4.54,scattered clouds
409,Envira,BR,-7.3,-70.2167,86.18,54,87,4.23,moderate rain
410,Dhidhdhoo,MV,6.8833,73.1,81.43,78,38,11.77,scattered clouds
411,Bozeman,US,45.6796,-111.0386,60.22,34,1,1.99,clear sky
412,Yulara,AU,-25.2406,130.9889,49.84,43,2,5.75,clear sky
413,Itaituba,BR,-4.2761,-55.9836,83.97,62,94,3.56,overcast clouds
414,Plouzane,FR,48.3833,-4.6167,51.85,85,0,5.75,clear sky
415,Inhambane,MZ,-23.865,35.3833,71.62,92,2,9.4,clear sky
416,Lumut,MY,4.2323,100.6298,77.22,88,93,4.18,overcast clouds
417,Bogatyye Saby,RU,56.0102,50.4483,40.3,77,99,4.7,overcast clouds
418,Pompeia,BR,-22.1086,-50.1717,86.36,30,93,4.05,overcast clouds
419,Cairns,AU,-16.9167,145.7667,74.1,88,40,3.44,scattered clouds
420,Acapulco,MX,16.8634,-99.8901,87.62,70,40,6.91,scattered clouds
421,Sabha,LY,27.0377,14.4283,82.62,20,0,9.13,clear sky
422,Bell Ville,AR,-32.6259,-62.6887,78.67,37,74,13.33,broken clouds
423,Mankachar,IN,25.5333,89.8667,76.89,83,94,2.68,overcast clouds
424,Bud,US,39.447,-86.1758,86.25,54,2,4.18,clear sky
425,Adre,TD,13.4667,22.2,79.79,35,100,5.93,overcast clouds
426,Alyangula,AU,-13.8483,136.4192,77.47,81,40,10.22,scattered clouds
427,Srednekolymsk,RU,67.45,153.6833,18.81,95,89,3.62,overcast clouds
428,Belmonte,BR,-15.8631,-38.8828,77.5,80,0,8.34,clear sky
429,Maniitsoq,GL,65.4167,-52.9,34.21,62,100,3.0,overcast clouds
430,Dudinka,RU,69.4058,86.1778,32.18,99,100,19.39,snow
431,Paita,PE,-5.0892,-81.1144,67.93,76,49,15.48,scattered clouds
432,Waddan,LY,29.1614,16.139,76.15,50,0,11.23,clear sky
433,Araguari,BR,-18.6472,-48.1872,82.54,33,85,0.74,overcast clouds
434,Vilyuysk,RU,63.7553,121.6247,24.33,95,14,4.45,few clouds
435,Rio Brilhante,BR,-21.8019,-54.5464,94.28,23,89,4.99,overcast clouds
436,Tete,MZ,-16.1564,33.5867,89.69,37,0,10.36,clear sky
437,Seymchan,RU,62.8833,152.4333,23.95,59,16,3.0,few clouds
438,Kumano,JP,34.3442,132.5894,69.17,89,0,2.08,clear sky
439,Nicoya,CR,10.1483,-85.452,81.95,85,100,3.51,overcast clouds
440,Vestmannaeyjar,IS,63.4427,-20.2734,45.99,64,87,20.45,overcast clouds
441,Qujing,CN,25.4833,103.7833,57.0,92,9,1.3,clear sky
442,Bom Jesus,BR,-9.0744,-44.3586,90.95,25,89,5.23,overcast clouds
443,Kieta,PG,-6.2167,155.6333,80.33,85,72,4.07,light rain
444,Lucapa,AO,-8.4192,20.7447,70.02,84,100,2.68,light rain
445,Gat,IL,31.61,34.7642,74.08,77,0,0.94,clear sky
446,Pangoa,PE,-12.1167,-73.0,82.44,62,98,2.89,overcast clouds
447,Sarwar,IN,26.0667,75.0,77.29,87,100,6.06,overcast clouds
448,Lorengau,PG,-2.0226,147.2712,80.83,82,71,3.78,broken clouds
449,Cauquenes,CL,-35.9671,-72.3225,60.49,37,0,9.64,clear sky
450,Lavrentiya,RU,65.5833,-171.0,33.93,83,100,9.69,overcast clouds
451,Borogontsy,RU,62.6683,131.1683,32.88,73,100,10.09,light snow
452,Nantucket,US,41.2835,-70.0995,62.96,74,94,18.54,overcast clouds
453,Yeppoon,AU,-23.1333,150.7333,67.78,72,74,13.35,broken clouds
454,Khunti,IN,23.0833,85.2833,73.51,97,61,2.44,broken clouds
455,Skibbereen,IE,51.55,-9.2667,55.2,80,100,18.48,overcast clouds
456,Lianran,CN,24.9227,102.485,57.74,91,32,0.81,scattered clouds
457,Rawson,AR,-43.3002,-65.1023,72.27,22,100,17.05,overcast clouds
458,Mujiayingzi,CN,42.1167,118.7833,52.59,75,52,4.12,broken clouds
459,Sawakin,SD,19.1059,37.3321,85.77,64,41,4.27,scattered clouds
460,Saint-Joseph,RE,-21.3667,55.6167,70.16,76,32,11.61,scattered clouds
461,Toora-Khem,RU,52.4675,96.11,27.05,40,49,1.88,scattered clouds
462,Kuala Terengganu,MY,5.3302,103.1408,77.52,90,90,3.83,overcast clouds
463,Kangaatsiaq,GL,68.3065,-53.4641,30.42,57,100,2.13,overcast clouds
464,Weihe,CN,32.9952,105.3247,58.78,97,69,1.97,broken clouds
465,Ambilobe,MG,-13.2,49.05,71.28,69,23,7.02,few clouds
466,Kavieng,PG,-2.5744,150.7967,81.77,81,97,13.0,moderate rain
467,Lowestoft,GB,52.4752,1.7516,50.25,80,4,15.7,clear sky
468,Ikire,NG,7.35,4.1833,73.27,97,98,2.57,light rain
469,Pleshanovo,RU,52.8333,53.4833,36.16,60,31,6.04,scattered clouds
470,Noumea,NC,-22.2763,166.4572,75.0,99,71,14.47,broken clouds
471,Tottori,JP,35.5,134.2333,70.25,90,6,8.52,clear sky
472,Poya,NC,-21.35,165.15,73.78,65,3,6.53,clear sky
473,Linfen,CN,36.0889,111.5189,67.39,75,68,2.84,broken clouds
474,Mecca,SA,21.4267,39.8261,81.0,61,3,4.81,clear sky
475,Cache Creek,CA,50.8101,-121.3246,59.92,60,100,10.92,overcast clouds
476,Sakakah,SA,29.9697,40.2064,80.17,23,0,10.6,clear sky
477,Seoul,KR,37.5683,126.9778,65.59,93,3,2.57,clear sky
478,Menongue,AO,-14.6585,17.691,69.71,37,29,2.35,scattered clouds
479,Hirara,JP,24.8,125.2833,82.87,74,14,12.44,few clouds
480,Sakaiminato,JP,35.55,133.2333,73.38,73,75,2.3,broken clouds
481,Privas,FR,44.5833,4.5,63.55,81,0,6.98,clear sky
482,Zyryanka,RU,65.75,150.85,21.79,96,17,2.73,few clouds
483,Sarkand,KZ,45.41,79.9186,57.22,49,94,3.22,overcast clouds
484,Wanning,CN,18.8003,110.3967,76.03,88,14,3.58,few clouds
485,Qiongshan,CN,20.0058,110.3542,75.18,100,60,2.24,fog
486,Akropong,GH,5.9746,-0.0854,76.15,88,88,5.79,overcast clouds
487,Tambura,SS,5.6,27.4667,72.79,81,28,3.78,scattered clouds
488,Sibolga,ID,1.7427,98.7792,75.09,94,100,2.71,very heavy rain
489,San Lucas,MX,16.6,-92.7167,84.96,73,39,1.79,scattered clouds
490,Belgrade,RS,44.804,20.4651,56.86,72,0,11.5,clear sky
491,Peine,DE,52.3167,10.2333,51.71,76,33,7.0,scattered clouds
492,Kushiro,JP,42.975,144.3747,61.05,87,100,16.98,overcast clouds
493,Tateyama,JP,34.9833,139.8667,71.1,72,100,5.61,overcast clouds
494,Rio Gallegos,AR,-51.6226,-69.2181,57.25,23,75,12.66,broken clouds
495,Nouadhibou,MR,20.931,-17.0347,76.98,65,0,21.85,sand
496,Broome,US,42.2506,-75.833,63.01,67,90,1.01,overcast clouds
497,Half Moon Bay,US,37.4636,-122.4286,81.91,46,20,1.01,few clouds
498,Acarau,BR,-2.8856,-40.12,80.01,81,2,16.11,clear sky
499,Shitanjing,CN,39.2342,106.3439,61.57,28,10,5.46,clear sky
500,Iqaluit,CA,63.7506,-68.5145,37.13,74,75,8.99,broken clouds
501,Enumclaw,US,47.2043,-121.9915,58.93,85,100,3.04,overcast clouds
502,Fort Payne,US,34.4442,-85.7197,86.52,58,40,5.75,scattered clouds
503,Andenes,NO,69.3143,16.1194,48.47,87,89,8.05,overcast clouds
504,Bronzani Majdan,BA,44.7869,16.9311,61.38,86,87,0.13,overcast clouds
505,Banyliv,UA,48.3661,25.3455,44.76,75,0,6.55,clear sky
506,Kalmunai,LK,7.4167,81.8167,79.95,80,99,5.57,moderate rain
507,Vytegra,RU,61.0064,36.4481,42.66,94,48,3.98,scattered clouds
508,Gaogou,CN,34.0175,119.1886,63.68,87,0,2.24,light rain
509,Dhule,IN,20.9,74.7833,75.63,83,99,5.5,overcast clouds
510,Vanavara,RU,60.34,102.2797,25.38,89,56,0.31,broken clouds
511,Sao Joao Do Piaui,BR,-8.3581,-42.2467,88.0,22,99,5.44,overcast clouds
512,Mareeba,AU,-17.0,145.4333,69.48,97,56,3.58,broken clouds
513,La Rioja,ES,42.25,-2.5,56.48,93,100,2.06,overcast clouds
514,Moree,AU,-29.4667,149.85,60.82,82,75,19.57,broken clouds
515,Plettenberg Bay,ZA,-34.0527,23.3716,56.43,83,100,15.17,overcast clouds
516,Fuxin,CN,42.0156,121.6589,52.32,65,22,1.97,few clouds
517,Petaluma,US,38.2324,-122.6367,89.35,32,1,5.01,clear sky
518,Biltine,TD,14.5333,20.9167,88.56,23,48,6.78,scattered clouds
519,Hamilton,US,39.1834,-84.5333,84.76,48,1,1.01,clear sky
520,Verkhnyaya Sinyachikha,RU,57.976,61.6673,32.09,83,83,4.65,broken clouds
521,Lichinga,MZ,-13.3128,35.2406,66.29,63,0,8.05,clear sky
522,Litovko,RU,49.2361,135.1742,49.73,92,93,6.87,overcast clouds
523,Tual,ID,-5.6667,132.75,81.3,82,65,14.47,broken clouds
524,Takoradi,GH,4.8845,-1.7554,76.48,90,84,6.8,broken clouds
525,Isla Mujeres,MX,21.2311,-86.731,87.85,64,62,8.39,broken clouds
526,Vengerovo,RU,55.6848,76.7471,38.3,84,100,7.85,overcast clouds
527,Turayf,SA,31.6725,38.6637,73.0,29,0,5.1,clear sky
528,Ilulissat,GL,69.2167,-51.1,20.84,76,100,4.27,overcast clouds
529,Pyra,RU,56.2953,43.3527,33.51,90,36,3.6,scattered clouds
530,Pilar,BR,-9.5972,-35.9567,78.73,93,56,4.85,broken clouds
531,Phangnga,TH,8.4509,98.5298,77.11,94,63,2.33,broken clouds
532,Humaita,BR,-7.5061,-63.0208,90.72,45,94,3.29,overcast clouds
533,Yabelo,ET,4.8833,38.0833,65.98,56,100,3.38,overcast clouds
534,Kruisfontein,ZA,-34.0033,24.7314,52.88,81,100,13.69,light rain
535,Ugoofaaru,MV,5.6667,73.0,81.5,77,42,10.4,scattered clouds
536,Ibanesti,RO,46.7667,24.9333,47.86,80,3,7.11,clear sky
537,Tomatlan,MX,19.9333,-105.25,86.72,62,35,8.21,scattered clouds
538,Ilebo,CD,-4.3167,20.5833,74.07,85,82,0.67,light rain
539,Saint-Georges,GD,12.0564,-61.7485,87.48,70,20,10.36,few clouds
540,Abu Samrah,SY,35.3029,37.1841,69.31,71,0,6.91,clear sky
541,Port-Gentil,GA,-0.7193,8.7815,77.95,86,100,13.38,overcast clouds
542,Marovoay,MG,-16.1,46.6333,77.14,60,0,5.17,clear sky
543,Puerto Escondido,MX,15.85,-97.0667,88.63,51,40,6.91,scattered clouds
544,Udachnyy,RU,66.4167,112.4,27.19,60,100,5.28,overcast clouds
545,Shyryayeve,UA,47.3805,30.1964,54.86,52,100,8.9,overcast clouds
546,Xichang,CN,27.8964,102.2634,60.48,90,52,1.57,broken clouds
547,Beringovskiy,RU,63.05,179.3167,22.69,94,100,36.37,snow
548,Kursk,RU,51.7303,36.1939,35.8,93,26,4.47,scattered clouds
549,Nabire,ID,-3.3667,135.4833,76.1,90,94,2.46,overcast clouds
550,Makurdi,NG,7.7411,8.5121,73.74,94,100,2.8,overcast clouds
551,Abalak,RU,58.1286,68.5944,34.2,88,97,5.14,overcast clouds
552,Tangshan,CN,39.6333,118.1833,60.53,86,1,7.09,light rain
553,Namatanai,PG,-3.6667,152.4333,81.12,80,81,8.79,light rain
554,Hofn,IS,64.2539,-15.2082,44.38,73,70,7.23,broken clouds
555,Sampang,ID,-7.1872,113.2394,75.15,79,57,3.76,broken clouds
556,Darhan,MN,49.4867,105.9228,32.22,73,13,2.57,few clouds
557,Coahuayana,MX,18.7333,-103.6833,86.65,65,99,6.04,overcast clouds
558,Miyako,JP,39.6367,141.9525,65.12,92,23,9.48,few clouds
559,Bahir Dar,ET,11.5936,37.3908,57.99,87,74,4.05,light rain
560,Ukiah,US,39.1502,-123.2078,85.12,31,1,3.44,clear sky
561,Hobyo,SO,5.3505,48.5268,79.29,78,18,21.92,few clouds
562,Pivijay,CO,10.4617,-74.6162,83.37,83,100,5.08,overcast clouds
563,Hervey Bay,AU,-25.2986,152.8535,72.03,85,98,11.52,overcast clouds
564,Sao Joao De Pirabas,BR,-0.7747,-47.1772,79.84,78,14,7.05,few clouds
565,Chicama,PE,-7.8447,-79.1469,63.14,67,96,10.04,overcast clouds
566,Skegness,GB,53.1436,0.3363,52.05,74,4,17.58,clear sky
567,Sistranda,NO,63.7256,8.834,55.9,76,74,13.65,broken clouds
568,Kashiwazaki,JP,37.3667,138.55,62.89,79,0,7.54,clear sky
569,Jizan,SA,17.3333,42.6667,90.27,53,97,5.55,overcast clouds
570,Snyder,US,32.7179,-100.9176,96.1,25,1,8.05,clear sky
571,Mafinga,TZ,-7.25,35.0667,74.34,46,30,7.72,scattered clouds
572,Wuwei,CN,37.9281,102.6414,59.25,26,65,2.73,broken clouds
573,Moroto,UG,2.5345,34.6666,75.52,48,99,4.21,overcast clouds
574,Morehead,US,37.2711,-87.1764,88.14,52,1,0.0,clear sky
575,Sorong,ID,-0.8833,131.25,78.85,86,100,3.56,overcast clouds
576,Heihe,CN,50.2441,127.4902,43.38,68,7,10.47,clear sky
577,Finschhafen,PG,-6.6024,147.8681,78.96,85,97,10.25,light rain
578,Sinjai,ID,-5.1241,120.253,78.33,84,89,1.25,overcast clouds
579,Havelock,US,34.8791,-76.9013,84.43,75,75,3.0,broken clouds
580,Morgan City,US,29.6994,-91.2068,73.99,92,100,5.23,light rain
581,Nenjiang,CN,49.1833,125.2167,35.64,74,1,6.85,clear sky
582,Kampot,KH,10.6167,104.1833,78.85,84,16,2.3,light rain
583,Killybegs,IE,54.6333,-8.45,49.75,86,100,21.9,overcast clouds
584,Bubaque,GW,11.2833,-15.8333,81.66,72,100,9.13,overcast clouds
585,Adrar,MR,20.5022,-10.0711,95.25,10,0,9.78,clear sky
586,Padang,ID,-0.9492,100.3543,75.2,89,100,3.69,moderate rain
587,Shihezi,CN,44.3,86.0333,59.25,32,11,2.48,few clouds
588,Sabancuy,MX,18.9667,-91.1833,89.6,53,5,9.08,clear sky
589,Viransehir,TR,37.2353,39.7631,73.4,31,1,2.51,clear sky
590,Flinders,AU,-34.5833,150.8552,64.06,85,98,3.0,overcast clouds
591,Iracoubo,GF,5.4802,-53.2011,82.22,75,37,8.97,scattered clouds
592,Talara,PE,-4.5772,-81.2719,72.36,68,0,14.97,clear sky
593,Dustlik,UZ,40.5247,68.0358,59.23,44,0,1.1,clear sky
594,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.29,87,95,8.66,overcast clouds
595,Seshcha,RU,53.7361,33.3387,40.33,82,100,3.91,overcast clouds
596,Sept-Iles,CA,50.2001,-66.3821,55.92,74,40,1.99,scattered clouds
597,San Policarpo,PH,12.1791,125.5072,78.53,88,100,4.63,heavy intensity rain
598,Muros,ES,42.7762,-9.0603,64.83,82,93,9.48,overcast clouds
599,Akdepe,TM,42.0551,59.3788,53.69,42,7,11.21,clear sky
600,Kanungu,UG,-0.9575,29.7897,62.04,90,78,3.47,broken clouds
601,Kathu,TH,7.9178,98.3332,75.02,82,59,6.29,broken clouds
602,Kingman,US,35.1894,-114.053,77.04,26,1,5.99,clear sky
603,Bonaventure,CA,48.0457,-65.4926,55.35,87,66,2.3,broken clouds
604,Quang Ngai,VN,15.1167,108.8,75.38,94,28,3.65,scattered clouds
605,Pastavy,BY,55.1168,26.8326,39.69,88,16,7.65,few clouds
606,Greenville,US,35.6127,-77.3663,83.28,58,40,3.44,scattered clouds
607,Barentu,ER,15.1139,37.5928,78.08,48,97,5.03,overcast clouds
608,Taunsa,PK,30.7048,70.6505,89.01,43,0,6.38,clear sky
609,Goure,NE,13.9835,10.2704,76.01,63,100,5.41,overcast clouds
610,Plainview,US,40.7765,-73.4673,69.89,52,90,1.99,overcast clouds
611,Marsa Matruh,EG,31.3525,27.2453,75.34,73,0,8.16,clear sky
612,Taman,RU,45.2117,36.7161,53.35,61,100,28.45,overcast clouds
613,Belaya Gora,RU,68.5333,146.4167,20.21,95,14,4.68,few clouds
614,Albina,SR,5.5,-54.05,81.21,75,97,5.32,overcast clouds
615,Buarcos,PT,40.166,-8.8768,63.82,93,87,14.18,overcast clouds
616,Merauke,ID,-8.4667,140.3333,77.56,88,94,9.86,overcast clouds
617,Kautokeino,NO,69.0125,23.0412,39.85,90,76,13.87,broken clouds
618,Riverton,US,40.5219,-111.9391,62.67,40,1,8.99,clear sky
619,Walajapet,IN,12.9333,79.3833,79.65,71,94,4.5,overcast clouds
620,Magadan,RU,59.5667,150.8,32.65,60,100,11.48,overcast clouds
621,Daru,PG,-9.0763,143.2092,78.13,89,76,15.41,broken clouds
622,Ciudad Bolivar,VE,8.1222,-63.5497,88.81,56,100,2.33,overcast clouds
623,Kholtoson,RU,50.2981,103.3097,19.9,90,5,2.8,clear sky
624,Bentiu,SS,9.2333,29.8333,70.41,93,100,7.14,overcast clouds
625,Naze,JP,28.3667,129.4833,77.4,80,33,15.5,scattered clouds
626,Soyo,AO,-6.1349,12.3689,76.35,81,61,7.58,broken clouds
627,Tinskoy,RU,56.1525,96.9161,27.73,96,7,4.09,clear sky
628,Bontang,ID,0.1333,117.5,76.91,90,61,3.31,broken clouds
629,Brokopondo,SR,4.75,-55.1667,87.69,56,34,1.9,scattered clouds
630,Marathon,US,44.9,-89.7668,78.33,49,1,9.22,clear sky
631,Sarakhs,IR,36.5449,61.1577,68.14,40,2,2.3,clear sky
632,Xiangfan,CN,32.0422,112.1448,66.63,79,1,2.01,light rain
633,Beloha,MG,-25.1667,45.05,73.71,69,100,5.79,overcast clouds
634,Numaran,MX,20.25,-101.9333,79.57,45,100,3.56,overcast clouds
635,Oistins,BB,13.0667,-59.5333,84.29,70,40,5.75,scattered clouds
636,San Ignacio,BZ,17.1561,-89.0714,91.54,66,20,6.91,few clouds
637,Concarneau,FR,47.875,-3.9225,52.57,67,33,0.92,scattered clouds
638,Haines Junction,CA,60.7522,-137.5108,37.35,60,99,1.14,overcast clouds
639,Waingapu,ID,-9.6567,120.2641,75.4,82,10,6.13,clear sky
640,Okitipupa,NG,6.5047,4.7839,74.23,96,97,2.39,overcast clouds
641,Katangli,RU,51.7102,143.2326,55.51,90,99,4.85,overcast clouds
642,Cap Malheureux,MU,-19.9842,57.6142,72.46,73,77,3.0,broken clouds
643,Kungurtug,RU,50.5994,97.5228,27.03,61,87,0.92,overcast clouds
644,Riyadh,SA,24.6877,46.7219,78.94,11,4,4.27,clear sky
645,Bitung,ID,1.4451,125.1824,76.05,84,100,9.64,light rain
646,Concordia,AR,-31.393,-58.0209,74.79,57,40,11.99,scattered clouds
647,Sola,VU,-13.8833,167.55,83.07,84,75,5.75,broken clouds
648,Cerritos,US,33.8583,-118.0648,86.79,62,40,5.99,scattered clouds
649,Kemijarvi,FI,66.7131,27.4306,46.2,80,100,4.65,overcast clouds
650,Sterling,US,39.0062,-77.4286,74.32,48,1,8.01,clear sky
651,Cheremukhovo,RU,60.3484,59.9851,29.68,90,7,2.93,clear sky
652,Nalut,LY,30.3333,10.85,78.93,41,0,15.99,clear sky
653,Sao Filipe,CV,14.8961,-24.4956,79.41,81,67,4.97,broken clouds
654,Ancud,CL,-41.8697,-73.8203,49.53,89,99,16.82,overcast clouds
655,Warrington,GB,53.3925,-2.5802,50.99,84,20,1.01,few clouds
656,Coihaique,CL,-45.5752,-72.0662,51.75,54,75,4.61,broken clouds
657,Nikolayevsk-Na-Amure,RU,53.1406,140.73,51.84,98,96,2.77,overcast clouds
658,Tuy Hoa,VN,13.0833,109.3,76.35,93,25,3.56,scattered clouds
659,Kitimat,CA,54.0524,-128.6534,52.18,40,100,0.87,light rain
660,San Javier,ES,37.8063,-0.8374,76.14,76,20,1.01,few clouds
661,Inirida,CO,3.8653,-67.9239,78.42,89,100,2.08,overcast clouds
662,Mirnyy,RU,62.5353,113.9611,26.2,91,68,3.0,broken clouds
663,Ust-Nera,RU,64.5667,143.2,18.57,70,69,5.73,broken clouds
664,Labis,MY,2.385,103.021,74.3,96,100,0.83,overcast clouds
665,Lyuban,BY,52.7985,28.0048,45.3,70,89,6.87,overcast clouds
666,Porto-Vecchio,FR,41.591,9.2795,67.66,73,0,8.05,clear sky
667,Lublin,PL,51.0,23.0,47.79,65,67,13.8,broken clouds
668,Pangai,TO,-19.8,-174.35,78.91,69,75,20.71,broken clouds
669,East Grinstead,GB,51.1238,-0.0061,51.53,83,0,4.0,clear sky
670,Gagarin,RU,55.5529,34.9954,39.87,89,100,3.74,overcast clouds
671,Rumonge,BI,-3.9736,29.4386,76.77,66,45,2.66,scattered clouds
672,Huangmei,CN,30.1924,116.025,69.03,86,0,5.19,light rain
673,Kerema,PG,-7.9631,145.7785,77.65,92,100,4.88,overcast clouds
674,Ulladulla,AU,-35.35,150.4667,63.88,94,100,3.87,overcast clouds
675,Khorixas,NA,-20.3667,14.9667,63.88,35,1,3.4,clear sky
676,Ranau,MY,5.9538,116.6641,68.65,97,99,1.1,overcast clouds
677,Grand Gaube,MU,-20.0064,57.6608,72.37,74,81,3.0,broken clouds
678,Boca Do Acre,BR,-8.7522,-67.3978,92.82,40,65,3.58,broken clouds
679,Goma,CD,-1.6792,29.2228,64.35,84,97,3.36,overcast clouds
680,Bintulu,MY,3.1667,113.0333,76.53,91,98,4.12,overcast clouds
681,Rancho Palos Verdes,US,33.7445,-118.387,83.93,73,20,7.0,few clouds
682,Tartagal,AR,-22.5164,-63.8013,89.11,35,55,8.37,broken clouds
683,Slave Lake,CA,55.2834,-114.769,64.38,27,40,6.91,scattered clouds
684,Mbeya,TZ,-8.9,33.45,62.29,65,84,5.26,broken clouds
685,Acara,BR,-1.9608,-48.1967,78.15,86,99,3.38,moderate rain
686,Balkhash,KZ,46.844,74.9804,53.73,55,5,5.79,clear sky
687,Moron,AR,-34.6534,-58.6198,69.94,73,1,5.01,clear sky
688,Maragogi,BR,-9.0122,-35.2225,74.98,87,96,8.84,overcast clouds
689,Asyut,EG,27.181,31.1837,78.13,36,0,8.61,clear sky
690,Klyuchi,RU,52.2667,79.1667,39.58,82,100,6.96,overcast clouds
691,Tubuala,PA,9.5167,-79.0333,82.51,80,96,3.98,overcast clouds
692,Mehamn,NO,71.0357,27.8492,37.35,100,0,4.61,clear sky
693,Hohhot,CN,40.8106,111.6522,50.29,57,0,4.47,clear sky
694,Impfondo,CG,1.6381,18.0667,73.56,83,78,1.72,light rain
695,Manaure,CO,11.7751,-72.4445,84.07,71,100,12.46,overcast clouds
696,Zhigalovo,RU,54.8097,105.1578,26.67,97,46,1.63,scattered clouds
